id,id_set,first_name,last_name,cd_country,cd_state_assoc,age,cd_player_role,cd_batting_style,cd_bowling_style,in_cap,in_overseas,cd_team,am_base_rupees,am_base_dollar,dc_category,dc_status
380,UAL5,Suryansh,Shedge,IND,MCA,22,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
381,UAL5,Hritik,Shokeen,IND,DDCA,24,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
382,UAL5,Sonu,Yadav,IND,TNCA,25,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
383,UWK5,S. Rithik,Easwaran,IND,TNCA,23,WK,LHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
384,UWK5,Anmol,Malhotra,IND,PCA,29,WK,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
385,UWK5,Pradosh,Paul,IND,TNCA,24,WK,LHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
386,UWK5,Karteek,Sharma,IND,PCA,23,WK,LHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
387,UWK5,Akash,Singh,IND,ARCA,29,WK,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
388,UWK5,Tejasvi,Singh,IND,DDCA,22,WK,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
389,UWK5,Siddharth,Yadav,IND,UPCA,21,WK,LHB,RIGHT ARM Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
390,UFA5,Saurabh,Dubey,IND,VCA,27,BWL,RHB,LEFT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
391,UFA5,Aaqib,Khan,IND,UPCA,21,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
392,UFA5,Kulwant,Khejroliya,IND,MPCA,33,BWL,LHB,LEFT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
393,UFA5,Ankit Singh,Rajpoot,IND,UPCA,31,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
394,UFA5,Divesh,Sharma,IND,HPCA,23,BWL,RHB,RIGHT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
395,UFA5,Naman,Tiwari,IND,UPCA,19,BWL,LHB,LEFT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
396,UFA5,Prince,Yadav,IND,DDCA,23,BWL,RHB,RIGHT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
397,USP5,Kunal Singh,Chibb,IND,JKCA,28,BWL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
398,USP5,Yuvraj,Chudasama,IND,SCA,29,BWL,LHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
399,USP5,Deepak,Devadiga,IND,KSCA,25,BWL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
400,USP5,Ramesh,Prasad,IND,CAB,31,BWL,LHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
401,USP5,Shivam,Shukla,IND,MPCA,29,BWL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
402,USP5,Himanshu,Singh,IND,BICA,27,BWL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
403,USP5,Tejpreet,Singh,IND,PCA,24,BWL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
404,AL6,Qais,Ahmad,AFG,OVS,24,ALL,RHB,RIGHT ARM Leg Spin,1,1,NONE,5000000,60096.15,Capped Overseas All Rounder - Platinum,To Be Auctioned
405,AL6,Charith,Asalanka,SL,OVS,27,ALL,LHB,RIGHT ARM Off Spin,1,1,NONE,10000000,120192.31,Capped Overseas All Rounder - Gold,To Be Auctioned
406,AL6,Michael,Bracewell,NZ,OVS,34,ALL,LHB,RIGHT ARM Off Spin,1,1,NONE,10000000,120192.31,Capped Overseas All Rounder - Gold,To Be Auctioned
407,AL6,Gudakesh,Motie,WI,OVS,30,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
408,AL6,Daniel,Mousley,ENG,OVS,23,ALL,LHB,RIGHT ARM Off Spin,1,1,NONE,5000000,60096.15,Capped Overseas All Rounder - Platinum,To Be Auctioned
409,AL6,Jamie,Overton,ENG,OVS,41,ALL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
410,AL6,Dunith,Wellalage,SL,OVS,22,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
411,FA6,Ottneil,Baartman,SA,OVS,32,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,5000000,60096.15,Capped Overseas Bowler - Platinum,To Be Auctioned
412,FA6,Xavier,Bartlett,AUS,OVS,26,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,5000000,60096.15,Capped Overseas Bowler - Platinum,To Be Auctioned
413,FA6,Dilshan,Madushanka,SL,OVS,24,BWL,RHB,LEFT ARM Fast,1,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
414,FA6,Adam,Milne,NZ,OVS,32,BWL,RHB,RIGHT ARM Fast,1,1,NONE,10000000,120192.31,Capped Overseas Bowler - Gold,To Be Auctioned
415,FA6,Lungisani,Ngidi,SA,OVS,29,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,10000000,120192.31,Capped Overseas Bowler - Gold,To Be Auctioned
416,FA6,William,O'Rourke,NZ,OVS,23,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
417,FA6,Chetan,Sakariya,IND,SCA,27,BWL,LHB,LEFT ARM Medium,1,0,NONE,7500000,90144.23,Capped Indian Bowler - Silver,To Be Auctioned
418,FA6,Sandeep,Warrier,IND,TNCA,34,BWL,RHB,RIGHT ARM Fast Medium,1,0,NONE,8000000,96153.85,Uncapped Indian Bowler - Silver,To Be Auctioned
419,UBA6,Musaif,Ajaz,IND,JKCA,22,BAT,RHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
420,UBA6,Agni,Chopra,IND,CAM,26,BAT,LHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
421,UBA6,Abhimanyu,Easwaran,IND,CAB,29,BAT,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
422,UBA6,Sudip,Gharami,IND,CAB,26,BAT,RHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
423,UBA6,Shubham,Khajuria,IND,JKCA,29,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
424,UBA6,Akhil,Rawat,IND,CAU,24,BAT,RHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
425,UBA6,Prateek,Yadav,IND,CSCSCA,26,BAT,LHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Batter - Platinum,To Be Auctioned
426,UAL6,Abdul,Bazith,IND,KCA,26,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
427,UAL6,K.C,Cariappa,IND,CAM,30,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
428,UAL6,Yuvraj,Chaudhary,IND,CAU,23,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
429,UAL6,Aman,Khan,IND,CAP,28,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
430,UAL6,Sumit,Kumar,IND,HCA,29,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
431,UAL6,Kamlesh,Nagarkoti,IND,RCA,25,ALL,RHB,RIGHT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
432,UAL6,Hardik,Raj,IND,KSCA,19,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
433,UAL6,Harsh,Tyagi,IND,DDCA,25,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian All Rounder - Platinum,To Be Auctioned
434,UWK6,M.,Ajnas,IND,KCA,27,WK,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
435,UWK6,Unmukt,Chand,USA,OVS,32,WK,RHB,,1,1,NONE,5000000,60096.15,Capped Overseas Wicket Keeper - Platinum,To Be Auctioned
436,UWK6,Tejasvi,Dahiya,IND,DDCA,22,WK,RHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
437,UWK6,Sumit,Ghadigaonkar,IND,ASCA,32,WK,RHB,,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
438,UWK6,Baba,Indrajith,IND,TNCA,30,WK,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
439,UWK6,Muhammed,Khan,IND,TNCA,24,WK,RHB,RIGHT ARM Off Spin,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
440,UWK6,Bhagmender,Lather,IND,UTCA,27,WK,LHB,LEFT ARM Orthodox,0,0,NONE,5000000,60096.15,Uncapped Indian Wicket Keeper - Platinum,To Be Auctioned
441,UFA6,Baltej,Dhanda,IND,PCA,34,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
442,UFA6,Ali,Khan,USA,OVS,34,BWL,RHB,RIGHT ARM Fast,1,1,NONE,5000000,60096.15,Capped Overseas Bowler - Platinum,To Be Auctioned
443,UFA6,Ravi,Kumar,IND,CAB,21,BWL,LHB,LEFT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
444,UFA6,Vineet,Panwar,IND,UPCA,26,BWL,RHB,RIGHT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
445,UFA6,Vidyadhar,Patil,IND,KSCA,24,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
446,UFA6,Aradhya,Shukla,IND,PCA,20,BWL,RHB,RIGHT ARM Fast,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
447,UFA6,Abhinandan,Singh,IND,UPCA,28,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,5000000,60096.15,Uncapped Indian Bowler - Platinum,To Be Auctioned
448,AL7,Cooper,Connolly,AUS,OVS,21,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
449,AL7,Dushan,Hemantha,SL,OVS,30,ALL,RHB,RIGHT ARM Leg Spin,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
450,AL7,Jason,Holder,WI,OVS,33,ALL,RHB,RIGHT ARM Fast,1,1,NONE,10000000,120192.31,Capped Overseas All Rounder - Gold,To Be Auctioned
451,AL7,Karim,Janat,AFG,OVS,26,ALL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
452,AL7,Jimmy,Neesham,NZ,OVS,34,ALL,LHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
453,AL7,Daniel,Sams,AUS,OVS,32,ALL,RHB,LEFT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
454,AL7,William,Sutherland,AUS,OVS,25,ALL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
455,FA7,Taskin,Ahmed,BAN,OVS,30,BWL,LHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
456,FA7,Ben,Dwarshuis,AUS,OVS,30,BWL,LHB,LEFT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
457,FA7,Obed,McCoy,WI,OVS,28,BWL,RHB,LEFT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
458,FA7,Riley,Meredith,AUS,OVS,28,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
459,FA7,Lance,Morris,AUS,OVS,27,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
460,FA7,Olly,Stone,ENG,OVS,31,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
461,FA7,Daniel,Worrall,ENG,OVS,33,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
462,UBA7,Pyla,Avinash,IND,ACA,24,BAT,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
463,UBA7,Kiran,Chormale,IND,MACA,19,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
464,UBA7,Ashish,Dahariya,IND,CSCSCA,20,BAT,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
465,UBA7,Tushar,Raheja,IND,TNCA,24,BAT,LHB,,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
466,UBA7,Sarthak,Ranjan,IND,DDCA,28,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
467,UBA7,Abhijeet,Tomar,IND,RCA,30,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
468,UAL7,Krish,Bhagat,IND,PCA,20,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
469,UAL7,Sohraab,Dhaliwal,IND,PCA,33,ALL,RHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
470,UAL7,Harsh,Dubey,IND,VCA,22,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
471,UAL7,Ramakrishna,Ghosh,IND,MACA,27,ALL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
472,UAL7,Raj,Limbani,IND,BCA,20,ALL,LHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
473,UAL7,Ninad,Rathva,IND,BCA,26,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
474,UAL7,Vivrant,Sharma,IND,JKCA,25,ALL,LHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
475,UAL7,Shiva,Singh,IND,UPCA,25,ALL,RHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
476,UFA7,Sayed Irfan,Aftab,IND,CAB,21,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
477,UFA7,Anirudh,Chowdhary,IND,DDCA,25,BWL,LHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
478,UFA7,Anshuman,Hooda,IND,DDCA,24,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
479,UFA7,Siddharth,Kaul,IND,PCA,34,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
480,UFA7,Prashant Sai,Painkra,IND,CSCSCA,22,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
481,UFA7,Venkata Satyanarayana,Penmetsa,IND,ACA,25,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
482,UFA7,Yeddala,Reddy,IND,ACA,25,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
483,AL8,Zak,Foulkes,NZ,OVS,22,ALL,RHB,RIGHT ARM Medium,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
484,AL8,Chris,Green,AUS,OVS,31,ALL,RHB,RIGHT ARM Off Spin,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
485,AL8,Shakib Al,Hasan,BAN,OVS,38,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,10000000,120192.31,Capped Overseas All Rounder - Gold,To Be Auctioned
486,AL8,Mehidy Hasan,Miraz,BAN,OVS,27,ALL,RHB,RIGHT ARM Off Spin,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
487,AL8,Wiaan,Mulder,SA,OVS,27,ALL,RHB,RIGHT ARM Medium,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
488,AL8,Dwaine,Pretorius,SA,OVS,36,ALL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
489,AL8,Dasun,Shanaka,SL,OVS,33,ALL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
490,FA8,Shoriful,Islam,BAN,OVS,23,BWL,LHB,LEFT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
491,FA8,Blessing,Muzarabani,ZIM,OVS,28,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
492,FA8,Matthew,Potts,ENG,OVS,26,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
493,FA8,Tanzim Hasan,Sakib,BAN,OVS,22,BWL,RHB,RIGHT ARM Fast,1,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
494,FA8,Benjamin,Sears,NZ,OVS,27,BWL,RHB,RIGHT ARM Fast,1,1,NONE,5000000,60096.15,Uncapped Overseas Bowler - Platinum,To Be Auctioned
495,FA8,Tim,Southee,NZ,OVS,36,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
496,FA8,John,Turner,ENG,OVS,23,BWL,RHB,RIGHT ARM Fast,1,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
497,UBA8,Joshua,Brown,AUS,OVS,31,BAT,RHB,RIGHT ARM Off Spin,0,1,NONE,5000000,60096.15,Uncapped Overseas Batter - Platinum,To Be Auctioned
498,UBA8,Oliver,Davies,AUS,OVS,24,BAT,RHB,RIGHT ARM Off Spin,0,1,NONE,5000000,60096.15,Uncapped Overseas Batter - Platinum,To Be Auctioned
499,UBA8,Bevan John,Jacobs,NZ,OVS,22,BAT,RHB,RIGHT ARM Fast Medium,0,1,NONE,5000000,60096.15,Uncapped Overseas Batter - Platinum,To Be Auctioned
500,UBA8,Atharva,Kale,IND,MACA,25,BAT,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
