id,id_set,first_name,last_name,cd_country,cd_state_assoc,age,cd_player_role,cd_batting_style,cd_bowling_style,in_cap,in_overseas,cd_team,am_base_rupees,am_base_dollar,dc_category,dc_status
501,UBA8,Abhishek,Nair,IND,KCA,20,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
502,UBA8,Vishwanath Pratap,Singh,IND,PCA,26,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
503,UAL8,Nasir,Lone,IND,JKCA,27,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
504,UAL8,Brandon,McMullen,SCO,OVS,25,ALL,RHB,RIGHT ARM Medium,0,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
505,UAL8,S.,Midhun,IND,KCA,30,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
506,UAL8,Abid,Mushtaq,IND,JKCA,28,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
507,UAL8,Mahesh,Pithiya,IND,BCA,23,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
508,UAL8,Maramreddy,Reddy,IND,ACA,22,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
509,UAL8,Atit,Sheth,IND,BCA,29,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
510,UAL8,Jonty,Sidhu,IND,DDCA,27,ALL,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
511,UFA8,Mohit,Avasthi,IND,MCA,32,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
512,UFA8,Faridoon,Dawoodzai,AFG,OVS,19,BWL,LHB,LEFT ARM Fast Medium,0,1,NONE,3000000,36057.69,Uncapped Overseas Bowler - Platinum,To Be Auctioned
513,UFA8,Praful,Hinge,IND,VCA,23,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
514,UFA8,Pankaj,Jaswal,IND,HPCA,29,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
515,UFA8,Vijay,Kumar,IND,UPCA,19,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
516,UFA8,Ashok,Sharma,IND,RCA,22,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
517,UFA8,Mujtaba,Yousuf,IND,JKCA,22,BWL,LHB,LEFT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
518,AL9,Ashton,Agar,AUS,OVS,31,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
519,AL9,Roston,Chase,WI,OVS,33,ALL,RHB,RIGHT ARM Off Spin,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
520,AL9,Junior,Dala,SA,OVS,35,ALL,RHB,RIGHT ARM Fast,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
521,AL9,Mahedi,Hasan,BAN,OVS,30,ALL,RHB,RIGHT ARM Off Spin,1,1,NONE,7500000,90144.23,Capped Overseas All Rounder - Silver,To Be Auctioned
522,AL9,Nangeyalia,Kharote,AFG,OVS,20,ALL,LHB,LEFT ARM Orthodox,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
523,AL9,Dan,Lawrence,ENG,OVS,27,ALL,RHB,RIGHT ARM Off Spin,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
524,AL9,Nathan,Smith,NZ,OVS,26,ALL,RHB,RIGHT ARM Fast,0,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
525,FA9,James,Anderson,ENG,OVS,42,BWL,LHB,RIGHT ARM Fast,1,1,NONE,10000000,120192.31,Capped Overseas Bowler - Gold,To Be Auctioned
526,FA9,Kyle,Jamieson,NZ,OVS,30,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
527,FA9,Chris,Jordan,ENG,OVS,36,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
528,FA9,Hasan,Mahmud,BAN,OVS,28,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
529,FA9,Tymal,Mills,ENG,OVS,32,BWL,RHB,LEFT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
530,FA9,David,Payne,ENG,OVS,34,BWL,RHB,LEFT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
531,FA9,Nahid,Rana,BAN,OVS,22,BWL,RHB,RIGHT ARM Fast,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
532,UBA9,Prayas Ray,Barman,IND,CAB,22,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
533,UBA9,Jafar,Jamal,IND,TNCA,35,BAT,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
534,UBA9,Ayaz,Khan,IND,MCA,22,BAT,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
535,UBA9,Kaushik,Maity,IND,CAB,25,BAT,RHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
536,UBA9,Rituraj,Sharma,IND,UPCA,22,BAT,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
537,UBA9,Vaibhav,Suryavanshi,IND,BICA,14,BAT,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian Batter - Platinum,To Be Auctioned
538,UAL9,Kartik,Chadha,IND,PCA,21,ALL,LHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
539,UAL9,Writtick,Chatterjee,IND,CAB,32,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
540,UAL9,Prerit,Dutta,IND,PCA,26,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
541,UAL9,Rajneesh,Gurbani,IND,MACA,32,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
542,UAL9,Shubhang,Hegde,IND,KSCA,24,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
543,UAL9,Saransh,Jain,IND,MPCA,32,ALL,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
544,UAL9,Ripal,Patel,IND,GUCA,29,ALL,RHB,RIGHT ARM Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
545,UAL9,Akash,Vashisht,IND,HPCA,30,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
546,UFA9,Anirudh,Kanwar,IND,UTCA,31,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
547,UFA9,Shubham,Kapse,IND,VCA,30,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
548,UFA9,Atif,Mushtaq,IND,JKCA,22,BWL,LHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
549,UFA9,Dipesh,Parwani,IND,VCA,25,BWL,LHB,LEFT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
550,UFA9,Manish,Reddy,IND,HYCA,26,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
551,UFA9,Chetan,Sharma,IND,RCA,19,BWL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
552,UFA9,Avinash,Singh,IND,JKCA,26,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
553,AL10,Alick,Athanaze,WI,OVS,26,ALL,LHB,RIGHT ARM Off Spin,1,1,NONE,5000000,60096.15,Uncapped Overseas All Rounder - Platinum,To Be Auctioned
554,AL10,Hilton,Cartwright,AUS,OVS,33,ALL,RHB,RIGHT ARM Medium,1,1,NONE,5000000,60096.15,Uncapped Overseas All Rounder - Platinum,To Be Auctioned
555,AL10,Dominic,Drakes,WI,OVS,27,ALL,LHB,LEFT ARM Fast,1,1,NONE,7500000,90144.23,Uncapped Overseas All Rounder - Silver,To Be Auctioned
556,FA10,Daryn,Dupavillon,SA,OVS,30,BWL,RHB,RIGHT ARM Fast,1,1,NONE,5000000,60096.15,Capped Overseas Bowler - Platinum,To Be Auctioned
557,AL10,Matthew,Forde,WI,OVS,22,ALL,RHB,RIGHT ARM Fast Medium,1,1,NONE,5000000,60096.15,Capped Overseas All Rounder - Platinum,To Be Auctioned
558,AL10,Patrick,Kruger,SA,OVS,30,ALL,RHB,RIGHT ARM Fast Medium,1,1,NONE,4000000,48076.92,Capped Overseas All Rounder - Platinum,To Be Auctioned
559,FA10,Lahiru,Kumara,SL,OVS,28,BWL,LHB,RIGHT ARM Fast,0,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
560,AL10,Michael,Neser,AUS,OVS,35,ALL,RHB,RIGHT ARM Fast Medium,1,1,NONE,5000000,60096.15,Capped Overseas All Rounder - Platinum,To Be Auctioned
561,FA10,Richard,Ngarava,ZIM,OVS,27,BWL,LHB,LEFT ARM Fast Medium,1,1,NONE,4000000,48076.92,Capped Overseas Bowler - Platinum,To Be Auctioned
562,FA10,Wayne,Parnell,SA,OVS,35,BWL,LHB,LEFT ARM Fast Medium,1,1,NONE,5000000,60096.15,Capped Overseas Bowler - Platinum,To Be Auctioned
563,AL10,Keemo,Paul,WI,OVS,27,ALL,RHB,RIGHT ARM Fast,1,1,NONE,5000000,60096.15,Capped Overseas All Rounder - Platinum,To Be Auctioned
564,AL10,Odean,Smith,WI,OVS,28,ALL,RHB,RIGHT ARM Medium,1,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
565,FA10,Andrew,Tye,AUS,OVS,38,BWL,RHB,RIGHT ARM Fast Medium,1,1,NONE,8000000,96153.85,Capped Overseas Bowler - Silver,To Be Auctioned
566,UAL10,Ajay,Ahlawat,IND,DDCA,27,ALL,LHB,LEFT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
567,UAL10,Corbin,Bosch,SA,OVS,30,ALL,RHB,RIGHT ARM Fast,0,1,NONE,7500000,90144.23,Uncapped Overseas All Rounder - Silver,To Be Auctioned
568,UAL10,Mayank,Gusain,IND,DDCA,23,ALL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
569,UAL10,Mukhtar,Hussain,IND,ASCA,26,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
570,UAL10,Girinath,Reddy,IND,ACA,26,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
571,UAL10,Jalaj,Saxena,IND,KCA,38,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,7500000,90144.23,Uncapped Indian All Rounder - Silver,To Be Auctioned
572,UAL10,Yajas,Sharma,IND,DDCA,19,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
573,UAL10,Sanjay,Yadav,IND,TNCA,29,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
574,UFA10,Vishal,Godara,IND,RCA,22,BWL,LHB,RIGHT ARM Medium,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
575,UFA10,Eshan,Malinga,SL,OVS,24,BWL,LHB,RIGHT ARM Fast,0,1,NONE,7500000,90144.23,Capped Overseas Bowler - Silver,To Be Auctioned
576,UFA10,Samarth,Nagraj,IND,KSCA,19,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
577,UFA10,Abhishek,Saini,IND,UTCA,26,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
578,UFA10,Dumindu,Sewmina,SL,OVS,20,BWL,RHB,RIGHT ARM Medium,0,1,NONE,3000000,36057.69,Uncapped Overseas Bowler - Platinum,To Be Auctioned
579,UFA10,Pradyuman Kumar,Singh,IND,UTCA,23,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
580,UFA10,Vasu,Vats,IND,UPCA,22,BWL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian Bowler - Platinum,To Be Auctioned
581,UAL11,Umang,Kumar,IND,GUCA,24,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
582,UAL11,Mohamed,Ali,IND,TNCA,20,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
583,UAL11,Atharva,Ankolekar,IND,MCA,24,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
584,UAL11,Vaisakh,Chandran,IND,KCA,28,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
585,UAL11,Auqib,Dar,IND,JKCA,28,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
586,UAL11,Rohit,Rayudu,IND,HYCA,30,ALL,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
587,UAL11,Uday,Saharan,IND,PCA,20,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
588,UAL11,Ayush,Vartak,IND,MCA,20,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
589,UAL12,Baba,Aparajith,IND,KCA,30,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
590,UAL12,Sumit Kumar,Beniwal,IND,DDCA,25,ALL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
591,UAL12,Nishunk,Birla,IND,UTCA,20,ALL,RHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
592,UAL12,Digvijay,Deshmukh,IND,MACA,26,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
593,UAL12,Lakshay,Jain,IND,TNCA,22,ALL,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
594,UAL12,Duan,Jansen,SA,OVS,24,ALL,RHB,LEFT ARM Fast,0,1,NONE,8000000,96153.85,Capped Overseas All Rounder - Silver,To Be Auctioned
595,UAL12,Kritagya,Singh,IND,UPCA,24,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
596,UAL12,P.,Vignesh,IND,TNCA,20,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
597,UAL13,Sabhay,Chadha,IND,CAP,26,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
598,UAL13,Ben,Howell,ENG,OVS,36,ALL,RHB,RIGHT ARM Leg Spin,0,1,NONE,3000000,36057.69,Uncapped Overseas All Rounder - Platinum,To Be Auctioned
599,UAL13,Hemanth,Kumar,IND,ACA,20,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
600,UAL13,Rohan,Rana,IND,HCA,23,ALL,RHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
601,UAL13,Bharat,Sharma,IND,CAP,29,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
602,UAL13,Pratham,Singh,IND,RSPB,32,ALL,LHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
603,UAL13,Tripurana,Vijay,IND,ACA,23,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
604,UAL13,Ravi,Yadav,IND,JSCA,27,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
605,UAL14,Arjun,Azad,IND,UTCA,23,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
606,UAL14,Abhay,Choudhary,IND,PCA,22,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
607,UAL14,Gaurav,Gambhir,IND,UTCA,37,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
608,UAL14,Shubham,Garhwal,IND,RCA,29,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
609,UAL14,Tejasvi,Jaiswal,IND,TCA,28,ALL,LHB,RIGHT ARM Fast,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
610,UAL14,Sairaj,Patil,IND,MCA,28,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
611,UAL14,Madhav,Tiwari,IND,MPCA,21,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
612,UAL14,Kamal,Tripathi,IND,MPCA,26,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
613,UAL15,Prashant,Chauhan,IND,CAU,24,ALL,LHB,LEFT ARM Orthodox,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
614,UAL15,Yash,Dabas,IND,DDCA,20,ALL,RHB,RIGHT ARM Fast Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
615,UAL15,Dhruv,Kaushik,IND,DDCA,24,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
616,UAL15,Khrievitso,Kense,IND,NCA,21,ALL,RHB,RIGHT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
617,UAL15,Akash,Parkar,IND,MCA,30,ALL,RHB,RIGHT ARM Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
618,UAL15,Vignesh,Puthur,IND,KCA,24,ALL,RHB,LEFT ARM Leg Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
619,UAL15,Tripuresh,Singh,IND,MPCA,22,ALL,RHB,RIGHT ARM Medium,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned
620,UAL15,Vijay,Yadav,IND,UPCA,23,ALL,RHB,RIGHT ARM Off Spin,0,0,NONE,3000000,36057.69,Uncapped Indian All Rounder - Platinum,To Be Auctioned